	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
TEK	1014.21303882243	926.784031188844	1174.18364027528	590.183470171983	948.333819774751	463.684197566065	707.652761667466	1162.11309989761	726.166635616065	967.494634456123	399.870482056533	1463.82533761454	1326.43965059164	864.430247119584	661.06055013025	547.816283259244	900.650120044324	568.273046566182	1106.17036055418	375.90384141837	1162.64890032271	647.670647623738	704.141311771796	1319.5321537345	608.261793018313	790.298962855921	383.165913568087	917.016402007543	1201.16301209191	908.375785715211	925.40736417657	995.529323215697	668.079413937454	578.187957334854	576.919346252543	1412.35084338833	1391.56399156288	527.113272592957	476.939295156754	1720.05369982763	1023.94996727537	1316.89124243445	677.649924668542	1339.88648991044	1049.49205326015	822.969930435853	1222.81683082984	702.555383040216	429.770797152633	261.591350328542
TEKT1	66.1414676188131	210.874292046294	128.401994582615	205.389805466634	150.88057128786	88.7704998768776	44.8536074858409	9.17298694902733	45.5334892883526	183.486949027333	205.196257079537	37.8784782073381	135.332676680621	66.0659935976361	234.371706476237	17.0439546909628	139.975744890421	258.608593942379	53.0446934252647	223.723836493474	124.726914553066	203.828121152425	49.1488549618321	52.4783304604777	72.580768283674	69.4342526471312	322.797463678897	195.696749569072	129.418123614873	38.4134449642945	138.354838709677	72.6555035705491	63.7620044324058	140.648485594681	335.733440039399	53.5347205121891	30.8625954198473	552.831076089633	199.638635803989	106.816547648362	60.220512189116	463.621029303127	208.416030534351	226.863334154149	101.729130755971	74.6781580891406	167.240334892884	109.122876138882	198.52597882295	191.631617828121
TEKT5	29.2850283181482	46.7354099975376	31.654149224329	116.989903964541	23.0169908889436	109.139867027826	109.3960847082	4.32590494951982	49.6684314208323	33.4049495198227	24.9576459000246	37.2564639251416	51.2908150701798	141.273085446934	40.9429943363704	4.9710662398424	48.3044816547648	31.7814577690224	22.7688992858902	8.24341295247476	28.0677173110071	64.3708446195518	95.263358778626	223.096897315932	16.7297463678897	122.492858901748	42.7607732085693	103.98953459739	151.573504063039	29.5205614380694	3.2258064516129	48.9438561930559	60.4647869982763	111.864442255602	44.6152425510958	4.99815316424526	23.6030534351145	284.562176803743	127.226668308298	105.87146023147	66.6531642452598	72.7116473774932	111.812977099237	132.400886481162	66.4612164491505	40.4107362718542	19.5616843142083	41.7062299926127	19.0571287860133	39.1472543708446
TEP1	536.605084306432	324.394778962921	1646.50011016213	1373.88613285553	2228.40847859615	437.063997718996	346.801043948211	305.406126634612	572.002012078954	586.047687243225	1541.89776273669	1256.76312257805	736.110641662023	380.419986650942	899.686351559766	187.749844800995	524.607221127801	1275.90658251144	382.730636089115	725.831076089633	399.651259088376	251.842033981778	658.337997187626	485.95643800464	1449.91081241333	371.562206936326	1193.39380078798	137.237149911222	363.806816443966	763.699085654298	380.902801358234	559.634855622805	282.853976852992	489.390364701461	1336.73136283518	1108.21034843635	245.058346725593	262.65993597636	1325.24867384233	804.105251169663	249.347120556254	688.347490247411	348.254881478505	1334.09045380319	410.894948742208	349.38350775671	507.164362226053	800.471178994025	1167.15234450939	684.280498710455
TES	613.532972174341	332.251292785028	112.15722728392	432.168616104408	1702.38330460478	25.81039152918	115.528195025856	4276.55150209308	14.0040630386604	75.502093080522	140.35248707215	2923.98930066486	129.088155626693	215.64035951736	449.373405565132	159.774082738242	89.2812484609702	19.1712632356562	78.1749076582123	3.69995075104654	35.9117212509234	33.0747352868752	929.191221374046	612.509135680867	549.406857916769	71.2265821226299	178.115501108101	72.33637035213	100.166904703275	1076.24501354346	946.112903225806	67.1486456537799	23.3259049495198	101.115808914061	171.610674710662	3739.63877123861	3638.8965648855	52.178034966757	251.988143314455	2303.52847820734	77.7212386111795	104.626816055159	391.322900763359	54.2473898054666	190.064196010835	440.607276532874	1244.78504063039	1456.15387835508	61.8873430189608	48.4553065747353
TESK2	1883.25016726824	2856.26829703923	1447.02836998924	1707.80821420703	3080.71878199562	2786.54011845669	4199.32362678041	5492.46308272528	3995.28471362706	1870.64851475525	1825.73266242434	8635.75886157156	1535.14054096087	4805.99898869542	1465.41049286214	2581.93135522104	5054.59090279488	2857.44224912194	1085.53969400848	5083.9088894361	2358.14484052411	1967.51028071903	3966.61480514263	7666.59179907723	6708.2282644442	1808.08482160215	3239.92704998769	5047.30653301948	1813.62896421675	4389.31452908928	3342.38577037351	5038.88590686116	4214.92415661167	5242.85833311733	2635.47354367281	14966.9767914307	8382.1318802732	7388.86468850037	4561.69671068832	3791.93468357547	3851.89669383999	1580.69851783331	6667.85160958216	4192.44745590275	3915.33334372853	5944.8678358163	4610.13766621522	3553.95127269664	2603.10267718283	2292.0013737866
TET1	5405.9107078403	7244.83074600824	7720.91032154383	6353.30484778185	8125.62733576122	6160.78444510686	4720.93435592413	2586.31697080055	9324.17271113869	3947.69448476522	4687.37861688202	6680.533626019	9924.1370611335	7188.26976397763	5486.10364790562	3281.59619406032	5388.27782719773	5398.79733083633	4715.56042133776	3746.69047032751	6163.98385152737	6905.71127801034	6832.1842306147	4521.91643845825	2979.36680952643	4161.90548283415	4614.12446441763	3912.88536050558	5870.85395482057	7018.59433118625	2040.07210314092	7996.26885505903	4333.81260773209	5371.53928802862	4094.68167493423	1632.87723467126	7216.56556850141	7058.94976606747	5061.57809976801	4518.58553311992	9918.44256600008	7284.39088035744	7347.40596876255	8419.984401042	6138.23738862284	3057.23925911106	4153.74286197981	4397.26493539315	8465.83738732682	4466.12813800075
TEX11	11.0413568086678	9.86616596897316	14.3422802265452	4.34778995321349	11.6140852006895	13.9623245506033	15.8906673233194	5.08140236394977	9.22223590248707	6.90236394976607	5.39133834031027	27.356445456784	9.06426988426496	14.0408766313716	12.1317286382664	3.16043462201428	16.5114688500369	3.74636788968234	9.8381310022162	2.96700320118198	5.35323811868998	12.5726422063531	19.893320610687	11.9209061807437	5.96980423541	11.3850221620291	8.41074242797341	5.36813592711155	8.47615119428712	18.409074119675	1.64516129032258	6.16758803250431	14.3563161782812	8.24197242058606	8.87705614380694	21.0017298694903	8.42347328244275	12.2834277271608	12.7310206845605	9.90539891652302	11.4548694902733	7.46675695641468	12.4935114503817	14.3261696626447	9.61132725929574	6.45027702536321	13.7522223590249	8.79849790691948	8.51982270376755	4.05540507264221
TEX12	43.4249569071657	25.9135065254863	48.504555528195	66.0044939670032	21.4741442994336	28.3523762620044	62.3755232701305	2.60188377246984	48.4067347943856	22.133772469835	8.48836493474514	27.1205983747845	20.3400640236395	35.3235656242305	31.3150086185669	9.92446441763112	48.8736148731839	11.6369120906181	74.6668923910367	4.95567594188624	55.7991258310761	29.5117581876385	48.5992366412214	92.4721127801034	31.6721250923418	68.4239103669047	11.4509972913076	12.7333169170155	69.4642329475499	71.2621891159813	1.61290322580645	29.2810884018715	82.3144545678404	72.4780226545186	13.1072395961586	4.39411475006156	47.9083969465649	95.7314700812608	18.0789830091111	48.1303866042847	83.8647500615612	47.8844496429451	52.1106870229008	83.6508249199704	70.2764097512928	80.5488795863088	11.5365673479439	39.240519576459	75.1087170647624	56.7759172617582
TEX2	6719.50100927954	6804.58497874519	3768.34067315543	6177.98685182545	4459.68451509221	6480.85224017937	8889.82984972589	9462.31114322373	7582.86200086834	3877.1037500486	6092.52250547571	10681.4517749064	6487.50902681476	4816.36254195881	8368.77348235462	12310.6112281134	5150.25612533859	9122.60916419342	6457.59120452572	13470.1960108348	7642.57310553532	7756.30355823689	8881.92577340297	7057.100516466	9978.46207020568	6247.55841509092	6811.05558975622	9553.98941957516	6575.70612307054	7566.12241280991	6659.46752971138	7519.94292953512	5168.89830091111	9206.98841677575	5633.56070419523	14369.4404703275	8230.07965046203	7325.92083230731	6125.6106611024	6852.40673479439	8079.7071696108	5927.45631099418	7278.03259341101	5640.82278476911	7159.15119266709	5682.91439916277	5528.53829106132	5899.4983572882	5096.65767927267	12444.6693062378
TEX9	174.628386837569	391.673806684897	438.157000479529	350.513342578312	430.995260436242	332.560984460659	164.128986897186	328.343300198292	391.529332287873	380.168619344471	594.814446143677	409.078460062987	192.066246322529	256.408034059539	355.213270000907	195.081755206781	382.291381433145	269.113593359167	375.161833357094	110.224205860625	353.467952539561	281.267606500862	357.479168340699	295.478233906608	172.509597065799	309.094097253723	345.156205368136	191.068708770202	403.805812024521	302.246896019907	139.415959252971	323.307766430358	562.567717311007	303.6562345287	305.415221814694	203.468936222605	309.1896745681	285.495813838956	316.789403050843	254.527961093327	180.12569628948	359.617277310489	239.436380072318	380.130279034202	425.06871330629	154.798584092588	301.077530164984	309.966156896798	356.897221970217	224.348397464975
TF	53141.1755947135	32007.7091824998	28631.9352505865	39589.8609122073	34760.5989333714	50110.8549877526	49467.737139381	65677.1563333506	70416.0122239467	25714.6622979821	16537.2105726487	63820.9473058878	29190.1452066512	30404.6797578701	33151.1375126362	106380.611808733	22216.4931759419	65759.4075026893	46133.5931880921	113725.58163014	39145.3746581734	59388.1262620044	57219.0268883086	44060.5865563317	55973.5573450602	25016.0796054252	22283.5069133218	63968.1667992392	41960.5817701111	62468.8374201325	30083.4056663837	65967.739565702	39940.0625461709	33985.4309354709	31949.9520618139	87292.686672002	67715.4279128164	40604.9070426003	37818.9603510284	35821.6473713371	28898.1233177594	35720.8089675216	28277.6992215749	36325.6829763864	43333.1549804624	18924.6016467619	37987.1201551342	35259.1782053941	37149.7256565987	102751.250405008
TFAP2C	1300.91975093638	1007.5437967379	986.075577703184	960.27014671004	1527.58740393214	1856.02384686168	1463.37576870488	935.198819969155	1667.91349275522	1604.70154810197	1628.95775282209	2014.2866839902	1782.20080612761	509.065694701849	1572.1371024443	234.361171412279	2059.09161844373	1742.91010769969	981.418159255563	253.431790199458	1875.40498516051	307.758372322088	612.302129369225	380.284496947861	582.830451567542	711.382029316088	1713.71903472051	998.415700857969	675.123540351741	785.17270506357	1322.90057300509	478.407125221944	677.378355084954	479.869030184424	1535.98513216216	724.448165476484	1555.46605062274	1127.07842895838	1713.34164841431	712.69231716326	1758.12600279941	689.567867973924	763.68795198875	472.437512150235	1721.05292237458	756.640498030042	1482.15627308545	2260.92415337161	898.006265471299	530.968027061004
TFCP2L1	14.9332061068702	13.4351145038168	13.5610687022901	54.0906488549618	41.9236641221374	20.1832061068702	20.5610687022901	113.544847328244	3.93893129770992	2.84732824427481	28.8406488549618	56.8024809160305	3.09923664122137	12.5267175572519	39.513358778626	4.79484732824428	23.2280534351145	0.713740458015267	12.4332061068702	0.797709923664122	2.64503816793893	3.22519083969466	81.9417938931298	15.7748091603053	90.918893129771	3.18606870229008	13.9208015267176	2.1412213740458	28.8110687022901	8.64312977099237	0	13.3120229007634	21.9045801526718	4.68511450381679	4.59637404580153	204.75286259542	54.8902671755725	14.7786259541985	16.5486641221374	46.4742366412214	14.7375954198473	2.8969465648855	48.3148854961832	5.40362595419847	16.4351145038168	3.38835877862595	71.3043893129771	38.8053435114504	4.51145038167939	9.67175572519084
TFE3	1367.97250353167	1016.00990811182	1065.09473943416	1131.07425575759	769.191592685234	765.038038336422	908.14779546132	1065.86890576602	1719.73038790031	873.261029173525	601.375953550461	1043.48541712568	986.151829339416	871.438519809744	1508.86234139893	775.066528855999	834.560169908889	1293.16095983618	690.297036638629	971.725437084462	973.332816003318	1712.39922432898	1108.12758135798	1512.1866839902	730.298675462357	902.347965240607	636.6186776656	1080.69892365116	1075.81214181107	992.46366269651	558.159168081494	857.325835612177	1545.42009357301	742.663643256133	925.272038258661	872.849655257326	1068.22818400964	910.044939670032	770.759504400005	870.866005909874	2360.32367837841	1387.09161277362	1035.64807151466	1350.14027073964	1212.20591829858	1183.41667077075	812.801514405319	959.563934861779	1278.76627807514	1235.22889099133
TFEB	276.073128863775	206.560151764538	148.250437408468	151.978027514613	129.598370896461	66.1952850607188	214.305615676719	551.801532225664	222.897695019376	39.3216993480994	41.2197932191967	703.985192589329	79.7922536580308	180.233770525797	166.851690016719	452.403060239246	68.9161721250923	230.379077618943	249.146643295014	569.917508002955	359.409411086199	367.431605515883	383.333959421454	129.14173913607	541.480431641157	56.4947922471779	131.489356069934	279.051918765147	93.7285358804546	276.371369509714	120.665534804754	203.503838502313	219.390790445703	270.972036314623	123.434087727938	1217.96682467373	683.063288469265	271.708569317902	144.393999079822	428.525997291308	612.81283162042	142.232681864721	213.706147047007	65.0187136302959	271.852002358766	124.263192563408	333.718055897562	135.262034240983	132.891662022577	674.849038997395
TFEC	102.328362213092	280.838667556604	13.0881750670693	63.5873391308856	15.3804857502041	54.048056610376	215.415000194404	118.572948068275	106.404609313236	4.81648932723338	14.6077975349603	16.4902305628637	4.11771147889423	10.735785844814	17.9932749258026	279.02430630257	10.1048756463925	86.4775431252349	126.171486151972	272.55602068456	17.4960244430332	162.988611179512	89.4501607071113	36.0765840666675	141.679382832852	15.2220460348112	11.0424895345974	82.2734612942107	12.985373708835	101.968146943325	305.480475382003	100.28267408857	12.5331199212017	25.8436760455682	159.919358726785	49.3227160797833	29.5087585375653	14.4852253139621	44.4488219131922	17.131039152918	19.7055534675151	63.1941056778859	175.842486942547	13.8164647027566	117.098090307028	111.497943856193	23.9412829352376	12.060739511917	22.1736317215101	79.2203501859796
TFPI	2190.81954875646	2086.62107547402	869.326274316671	546.068486825905	2404.22925387835	253.075597143561	737.566193671509	6149.63829721743	368.139451489781	1094.29721743413	711.02816424526	3387.25569441024	866.518098990396	1576.99355146516	367.036090248707	1859.31974883034	494.824781457769	269.819379463186	2008.48688746614	1695.39300664861	470.964417631125	1487.11241073627	893.678435114504	845.347266683083	838.586324181236	483.499661413445	352.676157350406	1204.20209000246	674.850467865058	1153.54192317163	1015.71975806452	1181.55768283674	750.278502831815	530.344865796602	922.378308914061	7280.98051588279	4590.78721374046	986.280965279488	1271.24135065255	3477.11890544201	817.890882787491	474.632879832554	1424.31440839695	815.954352376262	1459.27833353854	1417.37076766806	1860.1257695149	3327.05072642206	451.56520869244	636.653533612411
TFPI2	83.1603053435115	95.7557251908397	516.553435114504	40.7824427480916	41.1832061068702	913.160305343511	518.553435114504	15.9923664122137	111.946564885496	73.3664122137405	39.7824427480916	54.3740458015267	79.9618320610687	140.335877862595	68.1679389312977	15.9923664122137	100.152671755725	27.1870229007634	86.1603053435115	445.385496183206	104.751908396947	87.7595419847328	960.339694656489	955.740458015267	11.1946564885496	97.5534351145038	20.7900763358779	85.5610687022901	105.553435114504	91.1564885496183	0	105.351145038168	566.729007633588	96.7557251908397	71.5687022900763	14.3931297709924	79.763358778626	558.931297709924	36.1832061068702	80.9618320610687	977.129770992366	113.347328244275	123.74427480916	146.931297709924	93.7557251908397	483.167938931298	478.969465648855	898.767175572519	57.5725190839695	25.587786259542
TFR2	291.377487396156	291.129777472492	281.932535413886	229.630637709146	456.713490325173	668.983514560842	393.681262069234	161.103859238715	336.223661530087	417.148712399072	234.396596962117	96.7518141111212	668.18292098135	191.7217045322	662.990818310243	952.971516284555	457.877696380202	675.709969025	359.838098601589	456.186284166461	476.190684171646	510.06377739473	278.868310566493	217.783760805609	312.178350872873	266.547857994531	428.017058606255	231.810722015578	317.09611775684	392.459956064749	309.246179966044	363.645182998743	426.514528441271	627.694887829028	497.551854287899	109.247789953213	166.435425873845	404.082738241812	190.976860444018	350.981180743659	345.528111108231	286.134060835418	354.975231016472	255.013850296142	387.00227322801	182.176514405319	162.733815562669	361.720911364844	184.217136043754	1032.51340737957
TFRC	22679.2057522454	31793.9229278179	14789.6794994751	17749.566476367	14781.3092419549	16588.1021656579	18371.4179332612	10285.3269281613	8784.76012276598	20941.3492139608	23282.8281062481	16328.1438477689	25911.3396492956	22194.3422194754	19046.366217972	8231.29564632771	18973.0036905935	26062.2844451069	14013.018804028	6958.0180989904	17801.1398087067	17994.2847820734	11663.6748292487	14041.263689913	16572.930373482	14609.6165962493	22628.2783427727	20756.9332376975	19503.2362057569	14496.5101543566	30196.2153013582	12934.2779853938	15469.9799310515	20102.8560135564	24151.2566490947	9395.47656981039	12475.1031940538	22152.0721497168	21707.5244372011	15067.4592588033	15226.6934946021	22320.6385207818	30565.7267326235	18189.3776675436	14304.2980975972	35568.4383741689	17780.0975683329	17832.8681255589	17845.6547300056	10748.7537811532
TGFA	502.853967132804	430.203203774025	1170.93024144947	627.545871188066	220.748700734846	523.003797353517	1030.50069985355	935.238045788566	572.593527650695	133.361578040151	151.946125856997	618.705026309309	306.761324019233	380.82904133024	212.539732889229	1548.37768925206	697.677327013051	426.655250845656	450.600147098848	1854.17446441763	322.187994919582	705.500246244767	887.203545600643	440.20264000311	279.403198265918	268.990725320442	155.337324550603	640.960659158361	871.095351806011	704.078995969362	1394.71137521222	1512.75171885328	664.731716326028	767.483764045672	1805.56641642582	60.1528872198966	753.905735235034	1180.81113026348	110.883887492062	1047.6159505048	848.367483054472	614.280440389326	817.702993169948	458.397929923923	871.125105302039	529.722882295001	601.743566855454	248.162242901023	1085.07419743646	1976.26066952656
TGFB1	178.944213247968	98.4923048510219	136.826028071903	108.139189854716	197.827948781088	176.461955183452	58.213124846097	266.917249445949	33.4401009603546	111.999445949274	64.2875769514898	218.416067471066	122.094311745875	239.021669539522	99.2511573504063	106.149507510465	140.621140113273	150.528195025856	200.418406796356	65.976483624723	237.846897315932	29.686099482886	184.58320610687	174.662287613888	302.399655257326	164.267963555774	120.676779118444	29.1168431420832	57.846995813839	53.2439670032012	54.1612903225806	41.3032996798818	162.869613395715	192.198756463925	81.5721743412953	879.038266436838	567.584732824428	128.011696626447	146.513432652056	132.92334400394	152.116436838217	161.80466633834	194.835114503817	100.453632110318	104.503595173603	170.04954444718	126.881901009604	197.676914553066	87.9562915538045	104.908889436099
TGFB1I1	4.92561261486022	7.9380171950129	8.14482432379891	4.09165813450148	1.22283207402895	4.42853069635428	14.308820503765	4.30583276092225	7.04039426703301	1.53012934330409	7.4779060122604	2.07361746523413	1.69002967897459	4.3970830525279	4.79645642439638	45.2025857320598	2.93698442501847	11.6889734185254	19.4756444484765	29.483501600591	2.30819800671341	20.2863211031766	10.1249497790277	9.63282151142446	3.54575738086289	12.1286952915408	3.9428712139867	19.8732127003979	8.97886507082777	10.6979581124691	40.9919885398981	22.7206361215153	9.17815808914061	4.1315125260825	3.37701491400874	1.23836493474514	2.80976295701085	4.1417138635804	2.42274718438549	1.29019945826151	5.43072421882088	20.9998258466284	7.502347830454	3.20453219974339	5.59283468227945	8.53138851268161	3.67611117951244	3.37819632188079	4.18918766767325	16.5803341152685
TGFBI	9.09314208323073	17.4137527702536	18.0821226298941	12.6080398916523	3.38524993843881	15.649593696134	23.4047032750554	0.606931790199458	19.7646515636543	4.68179019945826	2.89836247229746	14.2280842157104	15.8330460477715	10.7788721989658	29.3813715833539	0.800480177296232	24.2081383895592	10.3600098497907	11.2383033735533	1.1604284658951	8.06802511696626	19.0498030041862	16.2213740458015	10.240519576459	4.53533612410736	16.0337355331199	21.6301403595174	18.7735779364689	7.05792908150702	19.1183821718788	0.967741935483871	17.6617828121152	17.1146269391775	11.752462447673	8.35213001723713	0.577690224082738	2.56488549618321	11.0510957892145	11.7481531642453	3.10723959615858	26.9402240827382	12.1467003201182	15.9007633587786	5.00270869244029	9.6314947057375	2.92169416399901	11.1051465156365	6.2412583107609	5.23011573504063	7.338832799803
TGFBR1	9312.00062873417	18321.1853615586	7273.9579699063	6177.93631170699	4748.12987208232	6141.52416438782	9690.19067364144	7145.80221458287	7270.80953858267	2987.68826708485	6588.31975822652	4891.48893874985	4026.13989294833	10118.0164165878	6314.07566372685	6080.15038945554	6873.83242735779	5576.14151945982	6575.8614309413	8312.0376754494	3925.84903251727	6824.82750554051	9746.3485435918	12485.4348883474	7659.48724630309	5767.07651829339	4307.36665230239	8152.94312798896	5098.82579673142	6790.99884977773	16933.6981112054	7547.45449591104	8847.18271361734	9703.11144390155	7993.24371476432	7013.06500246245	4983.25812575331	15768.8032504309	4186.59273286331	7190.13917138636	8857.43535718451	7409.90019148771	13193.2618370832	8135.21127250224	3653.78676223772	12929.6709523516	9002.04391775425	5646.37253204422	5338.10035365285	5099.21678611698
TGFBR3	8541.07538086937	3825.43034270143	8588.86387200456	6916.4048296375	5451.17589004523	7622.50587747379	5382.45778117264	4224.05722274783	3566.92910337744	5368.24906362187	8174.22783473088	5701.05347075519	5903.25003564069	6553.92076021592	6006.96913435244	1989.6300156171	5023.46430989904	5921.68654013142	4300.79280446869	1703.85791676927	7174.75001944038	5270.86130263482	5943.2657693853	7556.88275509014	4727.05153724776	5160.20258168198	8175.47069687269	2861.28701852668	5987.61217421169	6509.42986236214	4512.28172750424	8903.34929010226	5210.73577936469	6936.25345390687	7752.03667183997	5275.10502339325	3832.98443149859	5508.13087909382	5804.59609378038	6692.4096281704	5095.61549851605	8618.69984544901	4740.26278123744	10692.930115087	5290.33378073199	3130.05529734056	5309.71721866535	5725.64958073588	5667.19184654415	3496.03315232183
TGIF1	396.809257507225	1683.13941017898	959.453680063246	815.135138156275	2534.37029380889	1007.14966497751	2235.18457989347	364.134224458585	698.639274096347	1253.81656384868	612.624526950842	435.036753651551	643.125494109566	471.966789357042	1663.43288534066	172.149080146192	1400.13872814578	1002.77930636737	838.718425588719	821.939300664861	395.091178605218	239.111241073627	793.877711932503	1811.10183193147	932.978698207597	376.933518772923	539.105115735041	1062.05014321077	427.157415207558	297.084455475058	2646.19269949066	418.416294599463	681.427850283181	1087.61606552703	581.340791417722	494.535551588279	470.647800321414	869.428096527949	1578.32084559157	572.849390544201	1395.1239566998	1424.28763008852	3137.18571715548	515.144777342889	507.976846511748	2281.21832676681	1945.06257695149	2395.89191474747	1008.03184981661	243.823248098083
TGM2	1016.55103155497	547.166107890849	169.296025091046	449.688006259801	1498.59524877202	141.326105833409	1077.01519953926	3877.65011307819	617.03732592763	123.849920294457	145.866019842144	2584.06415356601	50.1960237950207	117.649937547791	557.257688425848	949.498394062909	226.59819471805	548.470722793193	734.274577819827	1652.54223097759	161.606922070011	1085.66449150456	510.456619124146	592.227995761998	607.486112686142	81.1242508974974	137.307799803004	1428.88314673272	266.308164310061	1464.99299174432	3212.65752334465	1546.95806241009	90.786505786752	277.721487772003	245.37636981752	4705.10366289091	2858.64824226597	43.8350160059099	623.840792065734	2008.62993720758	574.516838281989	1483.83746954341	1151.49055594616	207.057978654467	788.162775972343	773.654123060822	1086.36515944349	1704.49404735676	92.124742820021	1181.33777005923
THAP6	3957.57615888944	6507.49123522531	4530.3953459739	6377.17378724452	4698.44533366166	6134.20216695395	3506.2269991997	2750.17969711894	2979.80727499384	5354.69711893622	4352.37540014775	4780.03355084954	4005.39042107855	5548.98143160552	5167.43476822211	2810.83493905442	5458.60867858902	5090.99661413445	3250.89571534105	3481.47771484856	4215.05386604285	2728.31771731101	2427.15267175573	4483.00889559222	4694.63445733809	4925.65341049003	5419.63925141591	3268.98883433883	4377.77437823196	4382.11862841665	13587.4949596774	3359.57465833539	3575.72198965772	5408.52853361241	4995.61155657474	3229.91898547156	1709.07061068702	3281.56082245752	3622.00984979069	2685.76138882049	2809.73547155873	7335.07176495937	6083.45634541985	4461.06888697365	2691.51744490273	7682.01138112534	4072.54338524994	4114.87995567594	3957.49146607978	3653.52622506772
THBD	427.095858713825	1849.84433199627	277.691552508457	452.836012325199	2408.6310177685	60.9277984421778	1235.9365652419	7885.56637171296	254.899385522104	143.713818219521	239.981852732669	5693.41637689706	139.003972316904	210.992229519563	873.51556509934	444.027195142498	890.943766929328	138.313472828834	1579.42075260177	200.800541738488	157.115803081948	413.927911844373	1338.16893330655	376.141612773623	2012.11337870501	174.15364928265	584.804487810884	1180.7111103371	322.811416685027	635.910114179811	3812.23503820034	539.425424124211	142.915045555282	817.557680892702	469.079288709029	11936.0485163753	6637.69436520691	90.5416153656735	601.339634067316	3883.16173971928	913.438743698078	1748.96686549852	1532.67111791884	211.49055424513	1951.01160703871	4960.85745813839	2426.81455306575	3080.14418019933	82.1833057387991	131.149522414754
THBS4	842.564831873145	2653.56903034643	639.971532808875	315.821668567503	444.014913360723	832.638707085369	2517.31331973587	394.672687891238	758.74843747975	690.029996500732	505.854605749167	768.497206741923	984.850069337342	1941.95947896551	512.821770467476	332.891575836908	2001.69647562177	428.890178073847	612.083274148187	254.887219896577	1661.48640145673	1607.3938069441	691.369314985938	799.062814448088	1463.7934451911	735.119113454036	550.772537552327	1888.69929058827	922.55913892093	981.186277686336	899.525360780985	574.559073471662	2953.32233440039	715.233992146088	1965.54179794321	629.061136419601	664.990166733628	2277.20007387343	365.957400627276	993.290094804235	2208.30878802214	1816.77060841898	2977.86577440739	954.834496623855	887.026627969517	1434.80076028072	942.893043585324	1149.31827524981	366.459592367708	245.809950880649
THRB	9063.88594800995	9110.01228388782	13481.2016615042	15822.828203774	12926.5267007089	13798.3299420677	10267.9441275483	7123.24622759497	8048.20167041434	17781.6486475978	15663.3059626874	10331.3852722949	14521.9805013025	13846.0615927824	14257.4101788191	6737.04236511619	15265.6064115981	13707.7410444666	11310.7320643088	9331.50517114011	13177.9666370741	8549.40279487811	10048.9204399357	9352.26180614057	13273.105576634	13247.2444034397	20593.1473836493	9435.85545513161	11998.3486903666	8890.32620951542	8292.72739813243	7846.44746951101	12400.7799803004	14207.0558534973	14548.1337606436	5559.20401994583	6126.90147649659	10892.8063284905	16282.0120572454	9586.5847882295	8554.46863003668	11089.677735261	8211.41318300522	9486.46749147864	9325.2245504413	8263.87346404826	14656.7207338094	13570.9111937687	11610.9572724828	10497.7717570212
THSD1	4666.88207581099	4741.68665596366	4689.25386539483	5397.58916166617	3694.80338132946	4757.42203761065	2757.91971853575	733.158355149756	2511.5889826527	5488.02620238728	7240.21046896668	2722.73618340051	8220.32339714097	2112.22556101686	4407.49095325886	833.983524929043	4937.95337663137	5291.22214518073	3834.09996630335	1304.30805220389	4610.88094389507	1815.28078059591	1987.45898955404	2403.67736880986	1859.05438850296	2890.4143492658	4678.86556882541	1938.80278953201	3386.18476522505	2863.49291722288	3148.99755942275	2344.17669876489	1735.96454075351	3547.88103202478	5036.30929006986	671.810902487072	2554.72743069506	3579.89128293524	4574.03067334984	3132.59381310022	3464.30117128268	3492.25899603416	2496.99848834873	4439.42018785884	5062.74408380746	2533.14778687515	6394.52085693179	5004.70930999624	3813.42270587359	2020.6363223992
THSD4	628.025275243329	458.913824861649	604.002857735326	563.406446428803	1214.74935652354	817.542529063363	1109.34252242123	1847.21334387434	178.14410745992	228.251769074249	131.249315698752	1802.80659158361	94.076057232468	293.339800768543	550.920208109229	117.778326896409	257.374824550603	36.826640443759	202.294736194093	394.794385619306	177.041485763164	140.019822703768	1097.85186822017	1359.44936235566	310.542986722223	133.909309348229	131.167126323566	652.060035932296	259.079767752304	652.326280796796	2284.51899405772	1029.86007821511	628.15316424526	240.570637255537	250.620206489198	2144.81992120167	1371.3268179992	509.295986210293	184.714127321505	1174.24651563654	911.273833253412	1191.59518818284	529.412660707111	348.215595717933	240.775582077269	911.292024747599	1037.11963186407	931.555290374422	83.5880252141681	37.7470547829806
